54569573902,Buprenorphine,8,
54569632500,Buprenorphine,10,
54569632600,Buprenorphine,20,
54569639900,Buprenorphine,8,
54569640800,Buprenorphine,8,
54569657800,Buprenorphine,8,
54868570700,Buprenorphine,8,
54868570701,Buprenorphine,8,
54868570702,Buprenorphine,8,
54868570703,Buprenorphine,8,
54868570704,Buprenorphine,8,
54868575000,Buprenorphine,2,
55045378403,Buprenorphine,8,
55700014730,Buprenorphine,8,
55700018430,Buprenorphine,2,
55700030230,Buprenorphine,2,
55700030330,Buprenorphine,8,
55887031204,Buprenorphine,8,
55887031215,Buprenorphine,8,
58284010014,Buprenorphine,74.2,
59011075004,Buprenorphine,5,
59011075104,Buprenorphine,10,
59011075204,Buprenorphine,20,
59011075704,Buprenorphine,7.5,
59011075804,Buprenorphine,15,
59385001201,Buprenorphine,2.1,
59385001230,Buprenorphine,2.1,
59385001401,Buprenorphine,4.2,
59385001430,Buprenorphine,4.2,
59385001601,Buprenorphine,6.3,
59385001630,Buprenorphine,6.3,
59385002160,Buprenorphine,75,
59385002360,Buprenorphine,300,
59385002460,Buprenorphine,450,
59385002560,Buprenorphine,600,
59385002760,Buprenorphine,900,
60429058630,Buprenorphine,2,
60429058633,Buprenorphine,2,
60429058730,Buprenorphine,8,
60429058733,Buprenorphine,8,
62756045983,Buprenorphine,2,
62756046083,Buprenorphine,8,
63481016160,Buprenorphine,75,
63481020760,Buprenorphine,150,
63481034860,Buprenorphine,300,
63481051960,Buprenorphine,450,
63481068560,Buprenorphine,600,
63481082060,Buprenorphine,750,
63481095260,Buprenorphine,900,
63629403401,Buprenorphine,8,
63629403402,Buprenorphine,8,
63629403403,Buprenorphine,8,
63629409201,Buprenorphine,8,
63874108403,Buprenorphine,8,
63874108503,Buprenorphine,2,
63874117303,Buprenorphine,8,
63874117403,Buprenorphine,2,
65162041503,Buprenorphine,8,
65162041603,Buprenorphine,2,
66336001530,Buprenorphine,2,
66336001630,Buprenorphine,8,
68071138003,Buprenorphine,8,
68071151003,Buprenorphine,2,
68258299103,Buprenorphine,8,
68258299903,Buprenorphine,2,
68308020230,Buprenorphine,2,
68308020830,Buprenorphine,8,
228315567,Buprenorphine,8,
406192309,Buprenorphine,2,
406192409,Buprenorphine,8,
406800503,Buprenorphine,2,
406802003,Buprenorphine,8,
12496010001,Buprenorphine,,
12496030001,Buprenorphine,,
12496030002,Buprenorphine,,
12496030005,Buprenorphine,,
42858050103,Buprenorphine,2,
42858050203,Buprenorphine,8,
50090157100,Buprenorphine,8,
55700056804,Buprenorphine,5,
55700057904,Buprenorphine,5,
59385002260,Buprenorphine,150,
59385002601,Buprenorphine,750,
59385002660,Buprenorphine,750,
60846097003,Buprenorphine,2,
60846097103,Buprenorphine,8,
62175045232,Buprenorphine,2,
62175045832,Buprenorphine,8,
62756045964,Buprenorphine,2,
62756046064,Buprenorphine,8,
62756096964,Buprenorphine,2,
62756096983,Buprenorphine,2,
62756097064,Buprenorphine,8,
62756097083,Buprenorphine,8,
63629409202,Buprenorphine,8,
63629507401,Buprenorphine,8,
63629712501,Buprenorphine,2,
63629712502,Buprenorphine,2,
63629712503,Buprenorphine,2,
63629712504,Buprenorphine,2,
63629712505,Buprenorphine,2,
63629712506,Buprenorphine,2,
63629712507,Buprenorphine,2,
63629712601,Buprenorphine,8,
63629712602,Buprenorphine,8,
63629712603,Buprenorphine,8,
63629712604,Buprenorphine,8,
63629712605,Buprenorphine,8,
63629712606,Buprenorphine,8,
63629712607,Buprenorphine,8,
63629712608,Buprenorphine,8,
63629727001,Buprenorphine,2,
63629727002,Buprenorphine,2,
64725093003,Buprenorphine,8,
64725093004,Buprenorphine,8,
64725192403,Buprenorphine,2,
64725192404,Buprenorphine,2,
65162041509,Buprenorphine,8,
65162041609,Buprenorphine,2,
71335035301,Buprenorphine,2,
71335035302,Buprenorphine,2,
71335035303,Buprenorphine,2,
71335035304,Buprenorphine,2,
71335035305,Buprenorphine,2,
71335035306,Buprenorphine,2,
71335035307,Buprenorphine,2,
76519117000,Buprenorphine,8,
76519117001,Buprenorphine,8,
76519117002,Buprenorphine,8,
76519117003,Buprenorphine,8,
76519117004,Buprenorphine,8,
54309036,Butorphanol,10,7
87565041,Butorphanol,10,7
378963943,Butorphanol,10,7
403479118,Butorphanol,10,7
54569368100,Butorphanol,10,7
54569598800,Butorphanol,10,7
54868320900,Butorphanol,10,7
54868458300,Butorphanol,10,7
55175441601,Butorphanol,10,7
58016483301,Butorphanol,10,7
59911594401,Butorphanol,10,7
60505081301,Butorphanol,10,7
2100902,Codeine,15,0.15
2101002,Codeine,30,0.15
2101004,Codeine,30,0.15
2101033,Codeine,30,0.15
2101102,Codeine,60,0.15
2101104,Codeine,60,0.15
2254502,Codeine,15,0.15
2254602,Codeine,30,0.15
2254603,Codeine,30,0.15
2255502,Codeine,60,0.15
2255503,Codeine,60,0.15
2255602,Codeine,15,0.15
2255702,Codeine,30,0.15
2255703,Codeine,30,0.15
2255802,Codeine,60,0.15
2255803,Codeine,60,0.15
2311202,Codeine,15,0.15
2311203,Codeine,15,0.15
2311302,Codeine,30,0.15
2406702,Codeine,30,0.15
2406703,Codeine,30,0.15
5313123,Codeine,60,0.15
5313131,Codeine,60,0.15
5332934,Codeine,30,0.15
7049420,Codeine,15,0.15
7049620,Codeine,30,0.15
7049630,Codeine,30,0.15
7049720,Codeine,60,0.15
7049725,Codeine,60,0.15
8032501,Codeine,15,0.15
8032601,Codeine,30,0.15
8032606,Codeine,30,0.15
8032701,Codeine,60,0.15
15571160,Codeine,30,0.15
22040410,Codeine,15,0.15
22040510,Codeine,30,0.15
22040516,Codeine,30,0.15
22040710,Codeine,60,0.15
24151105,Codeine,30,0.15
24151108,Codeine,30,0.15
24151110,Codeine,30,0.15
24151301,Codeine,60,0.15
24151305,Codeine,60,0.15
31624261,Codeine,15,0.15
31624263,Codeine,15,0.15
31624270,Codeine,15,0.15
31625160,Codeine,30,0.15
31625161,Codeine,30,0.15
31625761,Codeine,30,0.15
31625763,Codeine,30,0.15
31625770,Codeine,30,0.15
31625772,Codeine,30,0.15
31627461,Codeine,60,0.15
31627463,Codeine,60,0.15
31627470,Codeine,60,0.15
37240301,Codeine,16,0.15
44062302,Codeine,30,0.15
44062602,Codeine,60,0.15
45051060,Codeine,7.5,0.15
45051160,Codeine,15,0.15
45051170,Codeine,15,0.15
45051172,Codeine,15,0.15
45051360,Codeine,30,0.15
45051370,Codeine,30,0.15
45051372,Codeine,30,0.15
45051380,Codeine,30,0.15
45051560,Codeine,60,0.15
45051570,Codeine,60,0.15
45051572,Codeine,60,0.15
45052160,Codeine,30,0.15
45052179,Codeine,30,0.15
45052260,Codeine,60,0.15
45052279,Codeine,60,0.15
47011424,Codeine,30,0.15
47063424,Codeine,15,0.15
47063532,Codeine,30,0.15
47063724,Codeine,60,0.15
47072524,Codeine,15,0.15
47072624,Codeine,30,0.15
47072632,Codeine,30,0.15
47072724,Codeine,60,0.15
54024324,Codeine,15,0.15
54024424,Codeine,30,0.15
54024425,Codeine,30,0.15
54024525,Codeine,60,0.15
54300550,Codeine,2.4,0.15
54300563,Codeine,2.4,0.15
54316163,Codeine,3,0.15
54402231,Codeine,30,0.15
54402331,Codeine,60,0.15
54407825,Codeine,30,0.15
54415625,Codeine,30,0.15
54415725,Codeine,60,0.15
54800204,Codeine,2.4,0.15
54801304,Codeine,2.4,0.15
54801704,Codeine,2.4,0.15
54802224,Codeine,30,0.15
54802225,Codeine,30,0.15
54802324,Codeine,60,0.15
54802325,Codeine,60,0.15
54815524,Codeine,15,0.15
54815624,Codeine,30,0.15
54815724,Codeine,60,0.15
54816016,Codeine,3,0.15
63107506,Codeine,30,0.15
63107508,Codeine,30,0.15
67014268,Codeine,16.2,0.15
67014368,Codeine,32.4,0.15
78010505,Codeine,8.1,0.15
78010605,Codeine,16.2,0.15
78010705,Codeine,30,0.15
78010713,Codeine,30,0.15
78024305,Codeine,30,0.15
81021555,Codeine,15,0.15
81021575,Codeine,15,0.15
81022025,Codeine,30,0.15
81022055,Codeine,30,0.15
81022070,Codeine,30,0.15
81022075,Codeine,30,0.15
81022525,Codeine,60,0.15
81022555,Codeine,60,0.15
81022570,Codeine,60,0.15
81022575,Codeine,60,0.15
81031525,Codeine,30,0.15
81031555,Codeine,30,0.15
81031570,Codeine,30,0.15
81032755,Codeine,60,0.15
81032770,Codeine,60,0.15
81035655,Codeine,30,0.15
81035675,Codeine,30,0.15
81036955,Codeine,60,0.15
81036975,Codeine,60,0.15
86004410,Codeine,30,0.15
86004616,Codeine,2.4,0.15
86005510,Codeine,30,0.15
93001101,Codeine,15,0.15
93001105,Codeine,15,0.15
93001110,Codeine,15,0.15
93001193,Codeine,15,0.15
93001201,Codeine,30,0.15
93001205,Codeine,30,0.15
93001210,Codeine,30,0.15
93001293,Codeine,30,0.15
93001301,Codeine,60,0.15
93001305,Codeine,60,0.15
93001310,Codeine,60,0.15
93001393,Codeine,60,0.15
93005001,Codeine,15,0.15
93005010,Codeine,15,0.15
93005093,Codeine,15,0.15
93015001,Codeine,30,0.15
93015010,Codeine,30,0.15
93015019,Codeine,30,0.15
93015093,Codeine,30,0.15
93015201,Codeine,30,0.15
93015205,Codeine,30,0.15
93017201,Codeine,60,0.15
93017205,Codeine,60,0.15
93035001,Codeine,60,0.15
93035005,Codeine,60,0.15
93035010,Codeine,60,0.15
93035093,Codeine,60,0.15
102234002,Codeine,32.4,0.15
102267001,Codeine,30,0.15
102268001,Codeine,60,0.15
102276501,Codeine,64.8,0.15
102307501,Codeine,30,0.15
121050400,Codeine,2.5,0.15
121050404,Codeine,2.4,0.15
121050405,Codeine,2.4,0.15
121050410,Codeine,2.4,0.15
121050412,Codeine,2.4,0.15
121050415,Codeine,2.4,0.15
121050416,Codeine,2.4,0.15
121100800,Codeine,2.4,0.15
121100812,Codeine,2.4,0.15
143100452,Codeine,30,0.15
143100552,Codeine,60,0.15
143178001,Codeine,30,0.15
143300001,Codeine,30,0.15
144113903,Codeine,30,0.15
150017560,Codeine,30,0.15
150017580,Codeine,30,0.15
157042101,Codeine,60,0.15
157042105,Codeine,60,0.15
157042110,Codeine,60,0.15
157042401,Codeine,30,0.15
157042405,Codeine,30,0.15
157042410,Codeine,30,0.15
157046501,Codeine,30,0.15
157046505,Codeine,30,0.15
157046510,Codeine,30,0.15
157046601,Codeine,60,0.15
157046605,Codeine,60,0.15
157046610,Codeine,60,0.15
172391560,Codeine,30,0.15
172391580,Codeine,30,0.15
172391660,Codeine,60,0.15
172391670,Codeine,60,0.15
172391680,Codeine,60,0.15
172398460,Codeine,30,0.15
172398480,Codeine,30,0.15
172398560,Codeine,60,0.15
172398570,Codeine,60,0.15
172480260,Codeine,30,0.15
172480270,Codeine,30,0.15
182003601,Codeine,30,0.15
182094801,Codeine,30,0.15
182094810,Codeine,30,0.15
182094889,Codeine,30,0.15
182122501,Codeine,30,0.15
182122510,Codeine,30,0.15
182122601,Codeine,60,0.15
182122610,Codeine,60,0.15
182126801,Codeine,15,0.15
182126810,Codeine,15,0.15
182126889,Codeine,15,0.15
182133801,Codeine,60,0.15
182133805,Codeine,60,0.15
182133810,Codeine,60,0.15
182133889,Codeine,60,0.15
182156205,Codeine,32.4,0.15
182172601,Codeine,30,0.15
182172605,Codeine,30,0.15
182172701,Codeine,60,0.15
182269301,Codeine,30,0.15
185036001,Codeine,15,0.15
185036010,Codeine,15,0.15
185036501,Codeine,30,0.15
185036510,Codeine,30,0.15
185037001,Codeine,60,0.15
185037005,Codeine,60,0.15
185074901,Codeine,16,0.15
185074905,Codeine,16,0.15
185074910,Codeine,16,0.15
185075201,Codeine,30,0.15
185075210,Codeine,30,0.15
185075301,Codeine,60,0.15
185075310,Codeine,60,0.15
187000301,Codeine,2.4,0.15
187084301,Codeine,30,0.15
228200110,Codeine,30,0.15
228200196,Codeine,30,0.15
228200210,Codeine,15,0.15
228200310,Codeine,60,0.15
228200350,Codeine,60,0.15
228200510,Codeine,30,0.15
228200550,Codeine,30,0.15
228200596,Codeine,30,0.15
228201110,Codeine,60,0.15
228209510,Codeine,30,0.15
228302010,Codeine,30,0.15
228302096,Codeine,30,0.15
228302110,Codeine,60,0.15
228302150,Codeine,60,0.15
228305611,Codeine,30,0.15
228305696,Codeine,30,0.15
228305811,Codeine,60,0.15
228305850,Codeine,60,0.15
254206328,Codeine,15,0.15
254206428,Codeine,30,0.15
254206438,Codeine,30,0.15
254206528,Codeine,60,0.15
254206535,Codeine,60,0.15
254212028,Codeine,30,0.15
254212128,Codeine,60,0.15
259329001,Codeine,30,0.15
302020501,Codeine,15,0.15
302020510,Codeine,16.2,0.15
302020601,Codeine,30,0.15
302020610,Codeine,30,0.15
302020701,Codeine,60,0.15
302020705,Codeine,60,0.15
302030201,Codeine,15,0.15
302030301,Codeine,30,0.15
302030401,Codeine,60,0.15
304002900,Codeine,16.2,0.15
304002901,Codeine,16.2,0.15
304003000,Codeine,32.4,0.15
304003001,Codeine,32.4,0.15
304003100,Codeine,64.8,0.15
304003101,Codeine,64.8,0.15
304003105,Codeine,64.8,0.15
304066701,Codeine,15,0.15
304066800,Codeine,30,0.15
304066801,Codeine,30,0.15
304066901,Codeine,60,0.15
304066905,Codeine,60,0.15
304116401,Codeine,32.4,0.15
304116405,Codeine,32.4,0.15
304143101,Codeine,64.8,0.15
304196901,Codeine,30,0.15
304196905,Codeine,30,0.15
339404312,Codeine,30,0.15
349211801,Codeine,15,0.15
349211810,Codeine,15,0.15
349232201,Codeine,30,0.15
349232210,Codeine,30,0.15
349232401,Codeine,60,0.15
349232405,Codeine,60,0.15
349232410,Codeine,60,0.15
349408201,Codeine,30,0.15
349408210,Codeine,30,0.15
349830101,Codeine,32.4,0.15
349830105,Codeine,32.4,0.15
349833701,Codeine,60,0.15
349833710,Codeine,60,0.15
349865501,Codeine,15,0.15
349865510,Codeine,15,0.15
349886110,Codeine,30,0.15
359051610,Codeine,16.2,0.15
359051650,Codeine,16.2,0.15
359051710,Codeine,32.4,0.15
359051750,Codeine,32.4,0.15
359054450,Codeine,16.2,0.15
359054550,Codeine,32.4,0.15
359150010,Codeine,15,0.15
359150110,Codeine,30,0.15
359150140,Codeine,30,0.15
359150210,Codeine,60,0.15
359150250,Codeine,60,0.15
359150510,Codeine,15,0.15
359150610,Codeine,30,0.15
359150640,Codeine,30,0.15
359150710,Codeine,60,0.15
359150750,Codeine,60,0.15
364032301,Codeine,15,0.15
364032401,Codeine,30,0.15
364032402,Codeine,30,0.15
364052601,Codeine,60,0.15
364052602,Codeine,60,0.15
364054001,Codeine,30,0.15
364054002,Codeine,30,0.15
364054101,Codeine,60,0.15
364054105,Codeine,60,0.15
364070901,Codeine,30,0.15
364071001,Codeine,60,0.15
364233901,Codeine,30,0.15
364720716,Codeine,2.4,0.15
367200110,Codeine,32.4,0.15
367200196,Codeine,32.4,0.15
367200310,Codeine,64.8,0.15
367200350,Codeine,60,0.15
367200396,Codeine,64.8,0.15
367200510,Codeine,30,0.15
367200596,Codeine,30,0.15
367201110,Codeine,60,0.15
367201196,Codeine,60,0.15
368102201,Codeine,30,0.15
368102210,Codeine,30,0.15
368105201,Codeine,30,0.15
368109601,Codeine,60,0.15
403052518,Codeine,2.4,0.15
403218001,Codeine,30,0.15
403218005,Codeine,30,0.15
403218006,Codeine,30,0.15
403218010,Codeine,30,0.15
403218012,Codeine,30,0.15
403218014,Codeine,30,0.15
403218015,Codeine,30,0.15
403218020,Codeine,30,0.15
403218024,Codeine,30,0.15
403218030,Codeine,30,0.15
403218201,Codeine,60,0.15
403218212,Codeine,60,0.15
403218220,Codeine,60,0.15
403218224,Codeine,60,0.15
403252810,Codeine,15,0.15
403252830,Codeine,15,0.15
403252836,Codeine,15,0.15
405000701,Codeine,15,0.15
405000801,Codeine,30,0.15
405000803,Codeine,30,0.15
405000901,Codeine,60,0.15
405000902,Codeine,60,0.15
405002101,Codeine,30,0.15
405002201,Codeine,60,0.15
406048301,Codeine,15,0.15
406048310,Codeine,15,0.15
406048401,Codeine,30,0.15
406048403,Codeine,30,0.15
406048410,Codeine,30,0.15
406048420,Codeine,30,0.15
406048423,Codeine,30,0.15
406048433,Codeine,30,0.15
406048450,Codeine,30,0.15
406048462,Codeine,30,0.15
406048501,Codeine,60,0.15
406048505,Codeine,60,0.15
436018201,Codeine,30,0.15
436018210,Codeine,30,0.15
463627801,Codeine,30,0.15
463627810,Codeine,30,0.15
472141904,Codeine,2.4,0.15
472141916,Codeine,2.4,0.15
472141928,Codeine,2.4,0.15
491001201,Codeine,30,0.15
527090001,Codeine,30,0.15
527090010,Codeine,30,0.15
527131201,Codeine,30,0.15
527169801,Codeine,30,0.15
527169891,Codeine,30,0.15
527169901,Codeine,60,0.15
527172791,Codeine,15,0.15
536008285,Codeine,2.4,0.15
536321501,Codeine,60,0.15
536321505,Codeine,60,0.15
536322701,Codeine,30,0.15
536322705,Codeine,30,0.15
536322710,Codeine,30,0.15
536322801,Codeine,15,0.15
536322805,Codeine,15,0.15
536322810,Codeine,15,0.15
536332701,Codeine,15,0.15
536332705,Codeine,15,0.15
536332801,Codeine,30,0.15
536332805,Codeine,30,0.15
536332810,Codeine,30,0.15
536332901,Codeine,60,0.15
536332905,Codeine,60,0.15
536392501,Codeine,32.4,0.15
536392505,Codeine,32.4,0.15
536394201,Codeine,32.4,0.15
536575301,Codeine,16,0.15
536575401,Codeine,30,0.15
537105901,Codeine,60,0.15
537105905,Codeine,60,0.15
537106101,Codeine,30,0.15
537106110,Codeine,30,0.15
537229501,Codeine,15,0.15
537229505,Codeine,15,0.15
537229510,Codeine,15,0.15
537229601,Codeine,30,0.15
537229605,Codeine,30,0.15
537229610,Codeine,30,0.15
537651201,Codeine,15,0.15
538347101,Codeine,15,0.15
538347201,Codeine,30,0.15
538347301,Codeine,60,0.15
555019802,Codeine,30,0.15
555019805,Codeine,30,0.15
555021702,Codeine,15,0.15
555021704,Codeine,15,0.15
555022902,Codeine,60,0.15
555022904,Codeine,60,0.15
555026402,Codeine,30,0.15
555026405,Codeine,30,0.15
555028002,Codeine,60,0.15
555028004,Codeine,60,0.15
555029402,Codeine,15,0.15
555029404,Codeine,15,0.15
555030302,Codeine,30,0.15
555030305,Codeine,30,0.15
555030402,Codeine,60,0.15
555030404,Codeine,60,0.15
555030502,Codeine,15,0.15
556018601,Codeine,30,0.15
556018610,Codeine,30,0.15
556030201,Codeine,30,0.15
556030210,Codeine,30,0.15
574015010,Codeine,30,0.15
580002801,Codeine,60,0.15
580002901,Codeine,30,0.15
580002910,Codeine,30,0.15
580003001,Codeine,15,0.15
580003910,Codeine,32.4,0.15
580045001,Codeine,15,0.15
580045101,Codeine,30,0.15
580045110,Codeine,30,0.15
580045201,Codeine,60,0.15
580171701,Codeine,30,0.15
591042501,Codeine,30,0.15
591042505,Codeine,30,0.15
591264101,Codeine,30,0.15
591322001,Codeine,30,0.15
591354601,Codeine,30,0.15
591354605,Codeine,30,0.15
603233721,Codeine,15,0.15
603233732,Codeine,15,0.15
603233802,Codeine,30,0.15
603233804,Codeine,30,0.15
603233816,Codeine,30,0.15
603233819,Codeine,30,0.15
603233820,Codeine,30,0.15
603233821,Codeine,30,0.15
603233822,Codeine,30,0.15
603233832,Codeine,30,0.15
603233921,Codeine,60,0.15
603233928,Codeine,60,0.15
603236021,Codeine,15,0.15
603236121,Codeine,30,0.15
603236132,Codeine,30,0.15
603236221,Codeine,60,0.15
603254921,Codeine,30,0.15
603255221,Codeine,30,0.15
603255321,Codeine,30,0.15
603258421,Codeine,16,0.15
603901354,Codeine,2.4,0.15
603901358,Codeine,2.4,0.15
615043001,Codeine,30,0.15
615043010,Codeine,30,0.15
615043013,Codeine,30,0.15
615043022,Codeine,30,0.15
615043029,Codeine,30,0.15
615043043,Codeine,30,0.15
615043047,Codeine,30,0.15
615043053,Codeine,30,0.15
615043063,Codeine,30,0.15
615043065,Codeine,30,0.15
615043201,Codeine,60,0.15
615043205,Codeine,60,0.15
615043210,Codeine,60,0.15
615043213,Codeine,60,0.15
615044401,Codeine,60,0.15
615044501,Codeine,30,0.15
615044510,Codeine,30,0.15
615044801,Codeine,30,0.15
677061101,Codeine,15,0.15
677061105,Codeine,15,0.15
677061201,Codeine,30,0.15
677061205,Codeine,30,0.15
677061210,Codeine,30,0.15
677063201,Codeine,60,0.15
677063205,Codeine,60,0.15
677063210,Codeine,60,0.15
677064601,Codeine,15,0.15
677064701,Codeine,30,0.15
677064710,Codeine,30,0.15
677067601,Codeine,60,0.15
677084401,Codeine,30,0.15
677171401,Codeine,15,0.15
677171501,Codeine,30,0.15
677171510,Codeine,30,0.15
677171601,Codeine,60,0.15
682080601,Codeine,30,0.15
719003010,Codeine,15,0.15
719003013,Codeine,15,0.15
719003110,Codeine,30,0.15
719003113,Codeine,30,0.15
719003210,Codeine,60,0.15
719003213,Codeine,60,0.15
719003310,Codeine,30,0.15
719003312,Codeine,30,0.15
719003410,Codeine,60,0.15
719006010,Codeine,15,0.15
719006013,Codeine,15,0.15
719006110,Codeine,30,0.15
719006113,Codeine,30,0.15
719006210,Codeine,60,0.15
719006213,Codeine,60,0.15
779003827,Codeine,16.2,0.15
779003925,Codeine,32.4,0.15
779003930,Codeine,32.4,0.15
779004025,Codeine,64.8,0.15
779004030,Codeine,64.8,0.15
779008627,Codeine,15,0.15
779008725,Codeine,30,0.15
779008730,Codeine,30,0.15
779010025,Codeine,60,0.15
779061525,Codeine,32.4,0.15
781155201,Codeine,15,0.15
781165401,Codeine,60,0.15
781165405,Codeine,60,0.15
781165410,Codeine,60,0.15
781165413,Codeine,60,0.15
781166001,Codeine,30,0.15
781166005,Codeine,30,0.15
781175201,Codeine,30,0.15
781175210,Codeine,30,0.15
781175213,Codeine,30,0.15
781187501,Codeine,60,0.15
781212501,Codeine,30,0.15
781212505,Codeine,30,0.15
781221001,Codeine,30,0.15
781222101,Codeine,30,0.15
814024614,Codeine,15,0.15
814024630,Codeine,15,0.15
814024814,Codeine,30,0.15
814024830,Codeine,30,0.15
814025014,Codeine,60,0.15
814025028,Codeine,60,0.15
814025214,Codeine,30,0.15
814025314,Codeine,60,0.15
814092514,Codeine,15,0.15
814092614,Codeine,30,0.15
814092714,Codeine,60,0.15
814382428,Codeine,32.4,0.15
814382514,Codeine,32.4,0.15
822044510,Codeine,30,0.15
822044525,Codeine,30,0.15
839624506,Codeine,30,0.15
839624516,Codeine,30,0.15
839643506,Codeine,30,0.15
839643516,Codeine,30,0.15
839649906,Codeine,60,0.15
839649912,Codeine,60,0.15
839671706,Codeine,15,0.15
839677606,Codeine,60,0.15
839677612,Codeine,60,0.15
839702606,Codeine,30,0.15
839724306,Codeine,15,0.15
839785706,Codeine,30,0.15
839785806,Codeine,60,0.15
879000201,Codeine,30,0.15
879000210,Codeine,30,0.15
879005101,Codeine,15,0.15
879005105,Codeine,15,0.15
879005110,Codeine,15,0.15
879005201,Codeine,30,0.15
879005205,Codeine,30,0.15
879005210,Codeine,30,0.15
879041501,Codeine,60,0.15
879041505,Codeine,60,0.15
879041510,Codeine,60,0.15
879044101,Codeine,15,0.15
879044110,Codeine,15,0.15
879044201,Codeine,30,0.15
879044205,Codeine,30,0.15
879044210,Codeine,30,0.15
879044301,Codeine,60,0.15
879044305,Codeine,60,0.15
879044310,Codeine,60,0.15
879064701,Codeine,30,0.15
879064705,Codeine,30,0.15
904017560,Codeine,30,0.15
904017561,Codeine,30,0.15
904017570,Codeine,30,0.15
904017580,Codeine,30,0.15
904042540,Codeine,32.4,0.15
904042560,Codeine,32.4,0.15
904055140,Codeine,15,0.15
904055160,Codeine,15,0.15
904057140,Codeine,15,0.15
904057160,Codeine,15,0.15
904057161,Codeine,15,0.15
904057180,Codeine,15,0.15
904190940,Codeine,30,0.15
904190960,Codeine,30,0.15
904191040,Codeine,60,0.15
904191060,Codeine,60,0.15
904390060,Codeine,30,0.15
904390080,Codeine,30,0.15
904390740,Codeine,60,0.15
904390760,Codeine,60,0.15
904391640,Codeine,60,0.15
904391660,Codeine,60,0.15
904391661,Codeine,60,0.15
904391670,Codeine,60,0.15
904391680,Codeine,60,0.15
904514060,Codeine,30,0.15
948521701,Codeine,30,0.15
948521710,Codeine,30,0.15
948534001,Codeine,32.4,0.15
948534010,Codeine,32.4,0.15
948534201,Codeine,64.8,0.15
948534210,Codeine,64.8,0.15
10544003215,Codeine,30,0.15
10544003220,Codeine,30,0.15
10544010015,Codeine,30,0.15
10544010020,Codeine,30,0.15
10544030130,Codeine,30,0.15
11845022601,Codeine,15,0.15
11845022701,Codeine,30,0.15
11845022704,Codeine,30,0.15
11845022801,Codeine,60,0.15
11845024001,Codeine,30,0.15
11845024003,Codeine,30,0.15
11845036601,Codeine,15,0.15
11845036604,Codeine,15,0.15
11845036701,Codeine,30,0.15
